run_id,condition_index,repetition,seed,party_adaptation,base_pressure,mean_margin,control_change_rate,party_gap,blue_position,red_position,turnout_rate
48,4,8,8467306073981973094,0.0,1.0,25.367713696454135,0.0,0.677784069774918,-0.17778406977491798,0.5,65.0
49,4,9,17904900298365364238,0.0,1.0,22.161723221048796,0.0,0.6938623077360173,-0.1938623077360173,0.5,70.2
50,5,0,13087503490258137846,0.1,0.0,2.8640149382818936,51.515151515151516,0.06099515847647677,-0.027678975150637955,0.033316183325838813,62.6
51,5,1,7501536013274468442,0.1,0.0,3.148882104408111,37.37373737373738,0.10724523729529012,-0.005151718426718355,0.10209351886857176,59.4
52,5,2,17797016293247597116,0.1,0.0,2.8437025513311305,51.515151515151516,0.15474373182825119,-0.07758088259775642,0.07716284923049475,62.4
53,5,3,14590936352739134514,0.1,0.0,2.914605725340576,44.44444444444444,0.09794265768333504,-0.038876333365907755,0.05906632431742728,63.8
54,5,4,6862419106532725516,0.1,0.0,2.9704591697727185,54.54545454545455,0.028762371852000104,-0.020993844437140752,0.007768527414859351,64.8
55,5,5,8014182629609012547,0.1,0.0,3.0587913343789364,51.515151515151516,0.14803035369416165,-0.06680075135569422,0.08122960233846743,65.4
56,5,6,17975047340040693422,0.1,0.0,3.25021058171267,48.484848484848484,0.302308833904662,-0.11287409546939214,0.18943473843526987,68.6
57,5,7,2526812524552602065,0.1,0.0,3.044281766845824,52.525252525252526,0.034407772927258724,-0.006707925136277971,0.027699847790980753,61.4
58,5,8,2318361973073805590,0.1,0.0,2.8315272029503338,48.484848484848484,0.1164614991104882,-0.05567171667647374,0.060789782434014464,63.8
59,5,9,8668831289319233106,0.1,0.0,3.455464230099204,58.58585858585859,0.0692133785222863,0.0007510210179969058,0.0699643995402832,61.4
60,6,0,14431918928293134222,0.1,0.25,2.835500913519329,43.43434343434343,0.3270155830369541,-0.17889787735045393,0.14811770568650015,65.4
61,6,1,4662019071424517467,0.1,0.25,2.960063502916654,46.464646464646464,0.3038477735321178,-0.1547773932531398,0.14907038027897795,65.2
62,6,2,10613998446837456143,0.1,0.25,3.1466026982845943,48.484848484848484,0.28133214903590503,-0.1470447170283812,0.13428743200752383,61.4
63,6,3,5627091141002313359,0.1,0.25,3.049905076076186,50.505050505050505,0.2808979298869244,-0.11169159663913344,0.16920633324779097,58.6
64,6,4,18254523897983272782,0.1,0.25,3.0224995101969565,49.494949494949495,0.2857275216323522,-0.12120703729566819,0.164520484336684,61.4
65,6,5,6580821875096420772,0.1,0.25,3.317045656781644,44.44444444444444,0.30648895183675345,-0.16338319608069027,0.14310575575606319,65.4
66,6,6,16679689409514091203,0.1,0.25,2.9844623334387785,44.44444444444444,0.29048611954461356,-0.15470152024013137,0.13578459930448217,64.4
67,6,7,5000325823850477628,0.1,0.25,2.9682020283197734,52.525252525252526,0.2782208350932873,-0.13870390850975647,0.13951692658353082,62.4
68,6,8,8827375116792364567,0.1,0.25,3.353194413169141,55.55555555555556,0.27272015451794096,-0.14271257615091265,0.1300075783670283,64.6
69,6,9,4761440514263314321,0.1,0.25,3.3157553808392466,54.54545454545455,0.2880307554353068,-0.15362254917597953,0.13440820625932728,60.4
70,7,0,4649479782226294014,0.1,0.5,2.82142938711264,50.505050505050505,0.36582760576080253,-0.16710097294412415,0.1987266328166784,66.4
71,7,1,5844390551421923422,0.1,0.5,3.049923260647745,49.494949494949495,0.34409392469671063,-0.170487090211775,0.1736068344849356,65.4
72,7,2,11991016868097401390,0.1,0.5,2.8735687988367453,55.55555555555556,0.32446079945109096,-0.1474677512855292,0.17699304816556177,64.2
73,7,3,4314987696856636963,0.1,0.5,2.6395938831834798,59.5959595959596,0.33464536107138315,-0.15511846316777003,0.17952689790361312,57.2
74,7,4,14671872792651078450,0.1,0.5,2.6277332034350236,47.474747474747474,0.3453546366713617,-0.16994409095096694,0.17541054572039472,65.6
75,7,5,3541253604825992940,0.1,0.5,2.6741926980726753,51.515151515151516,0.31122701046135803,-0.15591439666163862,0.15531261379971942,60.4
76,7,6,12929983155939840171,0.1,0.5,2.513608830051627,49.494949494949495,0.321885627193207,-0.16319744601887554,0.15868818117433145,63.2
